c_articolo	d_articolo	a_p	lt	scrt	giac_d01	giac_d20	giac_d32	giac_d48	giac_d60	giac_d81	disp_d01	ord_mpp	ord_mp	ord_mc	dom_mc	dom_ms	dom_msa	dom_mss	off_mc	off_ms	off_msa	off_mss
0P9EQ0FI	XP-1682W 22" I3-7100U SILVER/GREY XPOS PANEL (XELF)	A	90	10.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
0P9EQ1FI	XP-1685 15" BLACK/I3-7100U/  XPOS PANEL	A	#EMPTY	0.00	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0P9EQ2FI	XP-1682W 22" CEL.3965U SILVER/GREY XPOS PANEL (XELF)	A	#EMPTY	5.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0P9EQ3FI	XP3765W PLUS 15,6"/IO1-24V   GALAXY GREY	A	90	10.00	26.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	4.00	3.00	0.00	0.00	0.00	0.00	0.00	60.00	0.00	100.00
0P9EQAFI	XPOS XELF 22"/T/I3-7100U/4GB/SSD 128GB SILVER/GREY	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	0.00	0.00	3.00	#EMPTY	0.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
0P9ET0FI	PP-9715W 15,6"/T BLACK/SILVER	A	90	20.00	2.00	#EMPTY	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0P9ET1FI	PP-9715 15"/T BLACK/SILVER	A	90	20.00	28.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	27.00	0.00	8.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
0P9ETDFI	PP-9715W 15,6"/T I5-9500TE/8GB BLACK/SILVER	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	1.00	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0P9ETEFI	PP-9715 15"/T I3-9100TE/4GB  BLACK/SILVER	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	3.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
0P9ETFFI	PP-9715 15"/T I3-9100TE/8GB  BLACK/SILVER	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	1.00	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0P9ETHFI	PP-9715 15"/T I5-9500TE/8GB  BLACK/SILVER	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	0.00	1.00	#EMPTY	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0P9FA0FI	XCOM XC-569 BOX PC DARK GREY	A	90	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	1.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0P9FAAAFI	PP-9132W/T/22"/ANDROID 12    /GALAXY GREY	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	1.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0P9GA0FI	PP-9735/T/15" CEL J6412      GALAXY GREY	A	90	50.00	72.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	254.00	0.00	2.00	95.00	20.00	35.00	38.00	0.00	0.00	50.00	0.00	225.00
0P9GA1FI	PP-9735W/T/15,6" CEL J6412   GALAXY GREY	A	90	100.00	328.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	902.00	36.00	104.00	125.00	35.00	22.00	12.00	0.00	0.00	153.00	0.00	490.00
0P9GA2FI	PP-9132W/T/22"/64GB ANDROID  12/GALAXY GREY	A	90	0.00	21.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0P9GA3FI	PP-9135W/T/15,6"/64GB ANDROID12/GALAXY GREY	A	90	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0P9GABFI	PP-9735W/T/15,6" CEL J6412   /8GB/GALAXY GREY	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	1.00	5.00	#EMPTY	36.00	81.00	121.00	36.00	22.00	12.00	0.00	1.00	0.00	0.00	0.00
0P9GBAFI	PP-9735/T/15" CEL J6412/8GB/ GALAXY GREY	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	2.00	95.00	20.00	35.00	38.00	0.00	0.00	0.00	0.00	0.00
0PA1UA01	TANK Q370 MDC MEDICAL GRADE  I5-8500/32GB/1TB SSD/IOT VAL.	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	10.00	50.00	0.00	0.00	0.00	0.00	0.00
0PA1VB01	TANK Q670 MDC MEDICAL I5-    12500/32GB/1TB NVME/IOT VAL	P	#EMPTY	0.00	11.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	0.00	0.00	0.00	20.00	10.00	10.00	60.00	0.00	0.00	0.00	0.00
0PF3MKD6	GDT-7710J 6412A/8GB/120GB    KB+M./WIN 10 IOT EUROMAC	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	1.00	#EMPTY	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0PF3MMA1	GDT-7760 J4025/4GBRAM	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	#EMPTY	1.00	2.00	3.00	3.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00
0PF3MMC4	GDT-7760 J4025/8GBRAM SPACE  V.2 MCCO	P	#EMPTY	0.00	70.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	0.00	0.00	400.00	70.00	140.00	70.00	400.00	0.00	0.00	0.00	0.00
0PF3TX02	GDT 9600 I3-71XXU DEX5550    FANLESS	A	#EMPTY	0.00	2.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0PF3TX13	DEX 5750 I5-1145G7	A	#EMPTY	0.00	39.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0PF3TXA2	GDT-9600 I3-71XXU/4GB BOX PC FANLESS	P	#EMPTY	0.00	0.00	#EMPTY	1.00	#EMPTY	0.00	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0PF3TY02	NUC RUGGED CHASSIS/DUAL LAN  BOARD INTEL CMCR1ABB	A	30	20.00	78.00	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	25.00	0.00	58.00	44.00	20.00	0.00	53.00	20.00	40.00	0.00	0.00	0.00
0PF3TY03	NUC RUGGED CHASSIS/MULTI HDMIINTEL CMCR1ABC	A	30	5.00	32.00	#EMPTY	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0PF3TY06	INTEL NUC 11 KIT             BNUC11ATKC2000	A	#EMPTY	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0PF3TYB3	GDT-9700 DL I5-1135/8GB/WIFI DUAL LAN	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	0.00	1.00	0.00	0.00	0.00	28.00	0.00	4.00	0.00	0.00	0.00
0PF3TYB8	GDT-9700 DL I5-1245U/16GB/   WIFI DUAL LAN VPRO	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	40.00	20.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00
0PF3TYC8	GDT-9700 DL I7-1265U/32GB/   WIFI DUAL LAN	P	#EMPTY	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	0.00	1.00	#EMPTY	0.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0PF3TYC9	GDT-9700 DL I7-1265U/32GB/   WIFI DUAL LAN CAVO UK	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	1.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0PF5XAA2	GDT-9040E CORE I3-10100/ 8GB RAM (COM/LAN)	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	1.00	1.00	#EMPTY	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0PF6AAA3	GDT-9045 CORE I5-12400/8GB/  128GB/WIN 10 IOT EUROMAC	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00
0PF6AAC2	GDT-9045E CORE I3-12100/8GB  COM/LAN	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	4.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0PF6AAE1	GDT-7100N N100/8GB/WIFI	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SK12193	KIT WIRELESS LAN MINI-PCIEXP.802.11/AC PP 86XX 16XX 963X	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	4.00	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SK12198	KIT WIRELESS LAN 9560 AC PER GDT-7750/7760/9045E	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	0.00	3.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SK12203	KIT WIRELESS LAN M.2 INTEL AC9260 PANEL PC IPC	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
0SK12205	KIT WALL MOUNTING BRACKET    VESA 100/75	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	#EMPTY	6.00	9.00	48.00	23.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SK12206	KIT WIFI + BLUETHOOT MODULE  XPOS/XPPC 9260	P	#EMPTY	0.00	12.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	5.00	#EMPTY	4.00	43.00	18.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0ST900CM	STAMPANTE A PANNELLO TG2480H 80MM USB/RS232 CUSTOM	A	#EMPTY	5.00	4.00	#EMPTY	0.00	#EMPTY	0.00	#EMPTY	#EMPTY	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0ST900EP	STAMPANTE FISCALE FP-81II-RT ETH. EPSON BLACK	A	30	20.00	82.00	#EMPTY	0.00	1.00	#EMPTY	0.00	#EMPTY	20.00	43.00	6.00	6.00	9.00	3.00	0.00	25.00	50.00	0.00	0.00
0ST900FI	STAMPANTE TER. TP-100-BLACK  W/USB+LAN+SER	A	45	80.00	1.00	#EMPTY	1.00	0.00	0.00	1.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0ST900SB	STAMPANTE TER. TP-100-BLACK  W/USB+LAN+SER	A	20	30.00	22.00	#EMPTY	#EMPTY	#EMPTY	0.00	2.00	#EMPTY	35.00	25.00	57.00	0.00	13.00	0.00	0.00	0.00	192.00	0.00	0.00
0ST900SN	STAMPANTE ELLIX40UB(ASEM)    80COL. BLACK MARK USB (BLACK)	A	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	3.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0ST900XP	STAMPANTE TER. XP-Q833L BLACKUSB+LAN+SER	A	#EMPTY	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0ST902SB	STAMPANTE TER. TP-100K-BLACK W/USB+SER+ETHERNET KIOSK VER.	A	21	0.00	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	1.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0ST902SN	STAMPANTE GIANT-100DB(ASEM)  SR80 BLACK	A	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	2.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0ST903FA	STAMPANTE FISCALE SF60 POLE  DISPLAY (NERA)	A	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	1.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0ST910XP	STAMPANTE TER. XP-T890H BLACKUSB+LAN+SER	A	#EMPTY	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0ST912SN	STAMPANTE TERM. SR85 80COL BLACK MARK W/USB+ETHERNET BLACK	P	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	1.00	#EMPTY	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0ST920XP	STAMPANTE CLOUD XP-Q80B BLACKUSB+WIFI	P	#EMPTY	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0ST954SU	STAMPANTE TERMICA NT312 CLOUDUSB-LAN-WIFI-BT-4G	A	#EMPTY	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SW694MI	License WINDOWS 10 PRO 32/6  4bit	A	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	1.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SW727MI	LICENZA WIN. SERVER IOT 2022 STANDARD (16 CORE) (EDS)	A	10	0.00	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SW736MI	WINDOWS 10 PRO 64BIT ITA	A	15	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	2.00	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SW800HN	LICENSE HONEYWELL SWIFT DECODER PER TABLET AT-2050	A	15	0.00	8.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SW801MI	License WIN.10 IoT ENTERPRISE 2016 LTSB Value EPKEA ESD	A	#EMPTY	0.00	1.00	#EMPTY	0.00	0.00	0.00	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SW803MI	License WIN.10 IoT ENTERPRISE CBB Entry EPKEA ESD	A	#EMPTY	0.00	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SW806MI	LICENSE WIN.10 IOT 2019 LTSC ENTRY EPKEA ESD	A	30	0.00	34.00	#EMPTY	#EMPTY	1.00	4.00	0.00	14.00	0.00	0.00	6.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00
0SW810MI	LICENSE WIN.10 IOT 2019 SAC  VALUE EPKEA ESD	A	#EMPTY	0.00	10.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SW812MI	LICENSE WIN10 IOT FEC  2019 LTSC ENTRY EPKEA ESD	A	#EMPTY	0.00	13.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SW813MI	LICENSE WIN10 IOT FEC  2019 LTSC VALUE EPKEA ESD	A	#EMPTY	0.00	8.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	-52.00	0.00	0.00	0.00	0.00	10.00	50.00	0.00	0.00	0.00	0.00	0.00
0SW815MI	LICENSE WIN.10 IOT 2021 LTSC ENTRY EPKEA ESD	A	10	50.00	352.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	3.00	19.00	24.00	12.00	16.00	10.00	0.00	0.00	100.00	0.00	0.00
0SW816MI	LICENSE WIN.10 IOT 2021 LTSC VALUE EPKEA ESD	A	10	50.00	244.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	74.00	10.00	70.00	40.00	30.00	25.00	35.00	80.00	0.00	0.00	0.00	0.00
0SW818MI	LICENSE WIN.10 IOT FEC 2021 LTSC ENTRY EPKEA ESD	A	90	100.00	650.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	123.00	141.00	227.00	53.00	55.00	50.00	0.00	0.00	333.00	0.00	1015.00
0SW819MI	LICENSE WIN.10 IOT FEC 2021 LTSC VALUE EPKEA ESD	A	90	100.00	245.00	#EMPTY	#EMPTY	#EMPTY	0.00	2.00	#EMPTY	12.00	16.00	51.00	48.00	1.00	28.00	0.00	0.00	150.00	76.00	85.00
0SW820MI	LICENSE WIN.10 IOT 2021 LTSC HIGH END EPKEA ESD	A	10	5.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SW821MI	LICENSE WIN.11 IOT 2024 LTSC ENTRY EPKEA ESD	A	10	50.00	77.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	12.00	36.00	42.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SW822MI	LICENSE WIN.11 IOT 2024 LTSC VALUE EPKEA ESD	A	10	50.00	60.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	2.00	56.00	6.00	5.00	29.00	18.00	0.00	0.00	0.00	0.00	0.00
0SW825MI	LICENSE WIN.11 IOT FEC 2024  LTSC VALUE EPKEA ESD	A	90	0.00	37.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	60.00	0.00	100.00
0SW932MI	ETIC. LICENZA COA WINDOWS 7  ULTIM. FES 32/64Bit	A	#EMPTY	0.00	2.00	#EMPTY	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SW939MI	ETIC.LICENZA WIN EMBEDDED 8.1 INDUSTRY PRO MULTILANG.	A	#EMPTY	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SW945MI	LIC. WINDOWS 11 IOT ENT ENTRYAC	A	15	30.00	59.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0SW946MI	LICENZA WINDOWS 11 PRO. 64   BIT ITA	A	15	20.00	34.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	#EMPTY	33.00	64.00	15.00	2.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00
0SW947MI	LIC. WINDOWS 11 IOT ENT VALUEAC	A	10	0.00	227.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0TA100KM	KIT TASTIERA + MOUSE KM USB  WHITE	A	90	100.00	172.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	2.00	#EMPTY	1.00	3.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
0TA100PX	TASTIERA COMPATTA ITA USB    COLORE NERO (PERIBOARD-409)	A	20	0.00	30.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	1.00	0.00	0.00	6.00	12.00	4.00	0.00	0.00	0.00	0.00	0.00
0TA400EN	TASTIERA USB ITA NERA ENC.	A	#EMPTY	0.00	0.00	#EMPTY	6.00	#EMPTY	1.00	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0TA400EP	TASTIERINO 23 TASTI PER EPSONFP-81II-RT	A	5	0.00	20.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0TA401EP	TASTIERINO 32 TASTI PER EPSONFP-81II-RT	A	5	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
0TA410LG	TASTIERA USB ITA NERA K120   LOGITECH	A	30	100.00	153.00	#EMPTY	#EMPTY	#EMPTY	0.00	9.00	74.00	22.00	147.00	4.00	1.00	38.00	40.00	0.00	0.00	0.00	0.00	0.00
0TA911SL	TASTIERA COMPATTA ITA USB    COLORE NERO (ACK-595U)	A	#EMPTY	0.00	6.00	#EMPTY	0.00	4.00	0.00	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0TA91800	WIRELESS MINI TASTIERA+MOUSE PERIDUO-707 W PLUS ITA WHITE	A	#EMPTY	0.00	0.00	#EMPTY	1.00	#EMPTY	0.00	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0TA91810	WIRELESS TASTIERA+MOUSE      WUG1005 ITA WHITE	A	#EMPTY	0.00	17.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0TA920KP	TASTIERA BASIC USA USB WHITE custom ESAOTE	A	120	100.00	324.00	#EMPTY	1.00	0.00	0.00	0.00	174.00	0.00	0.00	0.00	10.00	20.00	60.00	60.00	0.00	0.00	0.00	0.00
0TA92100	WIRELESS MINI TASTIERA+MOUSE PERIDUO-707 B PLUS ITA BLACK	A	#EMPTY	0.00	12.00	#EMPTY	0.00	#EMPTY	#EMPTY	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0TA921KP	TASTIERA USB 24 TASTI PROG.  NERA PER SF85	A	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	1.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0TA92300	TASTIERA+MOUSE PERIDUO-303 W USA WHITE (WIRED USB)	A	#EMPTY	0.00	13.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0TA92310	TASTIERA+MOUSE PERIDUO-303 W ITA WHITE (WIRED USB)	A	#EMPTY	0.00	5.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0TA92500	WIRELESS TASTIERA+MOUSE WHITEITA CK380G+CM892G	A	120	0.00	1.00	#EMPTY	25.00	#EMPTY	12.00	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0TA931CE	TASTIERA CHERRY DE KC1000    USB BLACK	A	#EMPTY	2.00	5.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0TA932CE	TASTIERA CHERRY ES KC1000    USB BLACK	A	#EMPTY	2.00	7.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0TA933CE	TASTIERA CHERRY FR KC1000    USB BLACK	A	#EMPTY	2.00	4.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14885310	MCP CORE i5-3550 3,30GHz     LGA1155/6MB CACHE	A	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	1.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14885641	MCP CORE i3-3110M 2,40GHz    rPGA988B/3MB CACHE (CV)	A	#EMPTY	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14885880	MCP XEON E5-2420V2 2,20GHZ LGA1356 15MB Cache	A	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	1.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
